study_hours,class_attendance,sleep_hours,sleep_quality,facility_rating,study_method_group study,study_method_mixed,study_method_online videos,study_method_self-study,exam_score
0.9591315453384418,0.6020408163265305,0.1206896551724138,0,2,False,False,True,False,73.4
0.0664112388250319,0.9846938775510204,0.8965517241379312,2,1,False,False,False,False,67.7
0.7164750957854407,0.3452380952380951,0.3620689655172414,1,2,False,False,True,False,57.7
0.0766283524904214,0.2091836734693876,0.2241379310344828,0,2,False,False,False,False,41.0
0.0625798212005108,0.9778911564625848,0.0172413793103449,0,0,False,False,True,False,48.2
0.2720306513409962,0.9268707482993196,0.4482758620689656,0,2,False,False,True,False,62.8
0.0932311621966794,0.0,0.0,1,2,False,False,False,True,30.4
0.6666666666666666,0.3996598639455779,0.6206896551724138,2,1,True,False,False,False,57.0
0.7215836526181354,0.7397959183673466,0.7413793103448277,1,0,False,False,True,False,68.5
0.6424010217113666,0.1700680272108843,0.103448275862069,2,2,False,False,False,True,88.0
0.5772669220945083,0.0221088435374148,0.4655172413793104,0,2,False,True,False,False,58.4
0.7879948914431673,0.0272108843537415,0.4655172413793104,2,2,False,False,True,False,63.3
0.7790549169859514,0.5663265306122449,0.1206896551724138,1,1,False,False,False,False,81.1
0.8786717752234994,0.2244897959183671,0.5172413793103449,1,2,False,True,False,False,83.4
0.6985951468710089,0.2534013605442176,0.6724137931034483,2,0,False,True,False,False,70.7
0.3537675606641124,0.0051020408163264,0.7068965517241378,0,2,False,False,False,False,55.0
0.5261813537675607,0.7312925170068025,0.1206896551724138,0,1,False,False,True,False,49.9
0.4904214559386973,0.8503401360544216,0.7413793103448277,0,1,False,False,True,False,81.4
0.0996168582375479,0.7380952380952379,0.6724137931034483,0,2,False,False,False,False,53.5
0.8186462324393359,0.129251700680272,0.1379310344827587,1,2,False,True,False,False,71.8
0.9220945083014048,0.9659863945578232,0.1896551724137931,0,1,False,False,False,True,77.1
0.996168582375479,0.9710884353741496,0.3103448275862069,1,2,False,False,True,False,100.0
0.2426564495530013,0.2534013605442176,0.7413793103448277,1,1,False,False,True,False,41.6
0.0881226053639846,0.9931972789115644,0.3275862068965517,1,0,True,False,False,False,38.2
0.1034482758620689,0.443877551020408,0.7586206896551725,1,1,False,True,False,False,53.6
0.8109833971902937,0.032312925170068,0.6724137931034483,2,0,False,False,True,False,57.8
0.6347381864623244,0.5765306122448979,0.7413793103448277,2,2,False,True,False,False,68.9
0.7624521072796935,0.5272108843537413,0.0517241379310345,1,0,True,False,False,False,62.9
0.9144316730523628,0.8656462585034013,0.4482758620689656,2,1,False,False,True,False,89.5
0.2209450830140485,0.3520408163265305,0.1551724137931035,2,2,False,False,False,True,62.4
0.3614303959131545,0.7721088435374148,0.0689655172413793,1,0,False,False,False,False,48.0
0.7994891443167305,0.792517006802721,0.2931034482758621,1,0,False,False,True,False,72.1
0.2554278416347382,0.0255102040816326,0.6379310344827586,1,0,False,True,False,False,34.9
0.5070242656449553,0.6768707482993197,0.724137931034483,1,1,False,False,True,False,53.7
0.4431673052362707,0.4795918367346936,0.913793103448276,1,2,True,False,False,False,56.7
0.5977011494252873,0.1955782312925169,0.724137931034483,2,0,False,True,False,False,70.3
1.0000000000000002,0.4149659863945576,0.0689655172413793,0,0,False,False,False,False,95.0
0.0957854406130268,0.8639455782312924,0.7068965517241378,1,2,False,False,True,False,61.3
0.4853128991060025,0.693877551020408,0.0689655172413793,1,2,False,False,False,False,86.6
0.9693486590038314,0.6292517006802718,0.8448275862068965,1,1,False,False,False,False,67.6
0.3448275862068965,0.0731292517006801,0.0172413793103449,0,1,False,False,False,False,41.4
0.7458492975734354,0.6700680272108841,0.5517241379310344,0,2,False,False,True,False,73.5
0.9386973180076628,0.7636054421768705,0.8275862068965517,1,2,False,False,False,True,100.0
0.2349936143039591,0.9591836734693876,0.3620689655172414,2,1,False,True,False,False,88.1
0.0727969348659003,0.8044217687074828,0.4137931034482759,1,0,True,False,False,False,46.8
0.0676883780332056,0.0714285714285712,0.6551724137931035,1,2,False,False,True,False,33.7
0.0638569604086845,0.952380952380952,0.3103448275862069,2,1,False,True,False,False,49.9
0.3473818646232439,0.7976190476190474,0.9655172413793102,1,2,False,False,False,False,73.9
0.1187739463601532,0.0,0.1896551724137931,2,1,False,True,False,False,24.4
0.4035759897828864,0.7176870748299318,0.0172413793103449,1,1,False,False,True,False,41.2
0.7598978288633461,0.2993197278911564,0.9482758620689654,1,0,False,False,False,True,69.7
0.2950191570881226,0.607142857142857,0.4655172413793104,2,2,False,False,True,False,58.6
0.4802043422733077,0.2789115646258502,0.8275862068965517,0,2,True,False,False,False,51.8
0.1200510855683269,0.7346938775510201,0.6724137931034483,1,0,False,True,False,False,60.9
0.7037037037037036,0.1802721088435374,0.793103448275862,0,0,False,False,False,True,88.1
0.314176245210728,0.8418367346938773,0.3448275862068964,0,2,False,False,False,True,49.8
0.1277139208173691,0.0646258503401359,0.9655172413793102,1,1,False,False,False,False,37.0
0.9655172413793104,0.0136054421768706,0.2586206896551724,1,1,False,False,False,True,81.0
0.776500638569604,0.1241496598639454,0.6206896551724138,1,2,False,False,True,False,59.1
0.656449553001277,0.3826530612244896,0.5344827586206896,1,1,False,False,False,False,64.7
0.7279693486590039,0.6598639455782311,0.0517241379310345,1,1,False,False,True,False,75.8
0.4240102171136654,0.4795918367346936,0.8275862068965517,0,1,False,False,True,False,60.6
0.2950191570881226,0.4744897959183671,0.0689655172413793,0,2,False,False,False,False,53.6
0.5006385696040868,0.8724489795918366,0.7758620689655172,1,0,False,False,False,True,64.4
0.8326947637292464,0.5612244897959182,0.4482758620689656,2,0,False,False,True,False,95.7
0.974457215836526,0.5085034013605441,0.689655172413793,2,1,False,True,False,False,91.0
0.6079182630906769,0.4183673469387754,0.3793103448275862,0,1,True,False,False,False,70.6
0.3742017879948914,0.988095238095238,0.6724137931034483,1,1,False,True,False,False,73.3
0.7241379310344828,0.238095238095238,0.6379310344827586,2,0,False,False,True,False,83.4
0.70242656449553,0.1479591836734692,0.3965517241379311,1,1,False,True,False,False,56.2
0.2426564495530013,0.4914965986394557,0.8620689655172412,1,2,False,True,False,False,57.3
0.4342273307790549,0.6819727891156462,0.9655172413793102,0,1,False,False,True,False,52.2
0.1264367816091954,0.0119047619047617,0.9655172413793102,0,1,False,False,True,False,20.1
0.401021711366539,0.8639455782312924,0.810344827586207,2,1,False,False,True,False,85.5
0.7688378033205618,0.2789115646258502,0.1724137931034483,0,1,False,False,False,True,59.4
0.3103448275862069,0.6479591836734693,0.9827586206896554,0,2,True,False,False,False,48.6
0.636015325670498,0.1666666666666665,0.5862068965517241,0,1,True,False,False,False,54.4
0.3243933588761175,0.8792517006802718,0.2068965517241379,1,1,False,True,False,False,42.7
0.140485312899106,0.3554421768707481,0.6034482758620688,1,1,False,False,False,True,38.6
0.7471264367816092,0.1802721088435374,0.6034482758620688,2,1,False,False,False,True,76.9
0.5913154533844188,0.010204081632653,0.4310344827586206,1,2,False,False,False,False,82.3
0.8326947637292464,0.3044217687074829,0.103448275862069,1,1,True,False,False,False,39.9
0.6832694763729246,0.3775510204081631,0.6724137931034483,1,2,True,False,False,False,66.6
0.8250319284802043,0.0255102040816326,0.1551724137931035,0,1,False,True,False,False,66.7
0.1481481481481481,0.5561224489795917,0.2586206896551724,1,0,False,False,False,True,41.9
0.6181353767560663,0.454081632653061,0.793103448275862,2,2,False,False,False,False,78.8
0.3652618135376756,0.4931972789115644,0.6724137931034483,0,2,False,True,False,False,59.2
0.7522349936143039,0.1258503401360543,0.1379310344827587,0,0,False,False,True,False,48.0
0.582375478927203,0.3809523809523809,0.5689655172413793,1,1,False,False,False,False,71.4
0.0446998722860791,0.9778911564625848,0.2586206896551724,0,1,False,False,False,False,64.3
0.5351213282247764,0.3537414965986394,0.724137931034483,1,0,False,False,True,False,65.4
0.7496807151979565,0.7993197278911561,0.3448275862068964,0,0,False,False,False,True,55.5
0.2579821200510856,0.1156462585034012,0.1896551724137931,2,0,False,True,False,False,33.7
0.6590038314176245,0.1156462585034012,0.3275862068965517,1,2,True,False,False,False,69.6
0.8492975734355045,1.0,0.8965517241379312,0,2,False,True,False,False,79.0
0.0561941251596424,0.6513605442176871,0.0344827586206897,0,0,True,False,False,False,33.5
0.5798212005108556,0.6683673469387754,0.7413793103448277,2,0,False,True,False,False,81.6
0.8965517241379309,0.4251700680272106,0.9482758620689654,1,0,False,False,False,True,70.8
0.1187739463601532,0.7670068027210883,0.2413793103448276,2,1,False,False,False,False,58.3
0.264367816091954,0.9370748299319728,0.1551724137931035,1,0,False,False,False,False,69.1
0.6296296296296295,0.0731292517006801,0.9482758620689654,0,1,False,True,False,False,85.6
0.5874840357598977,0.1649659863945577,0.3965517241379311,1,2,False,False,True,False,66.7
0.8007662835249042,0.8741496598639453,0.1896551724137931,2,0,False,False,False,True,80.6
0.632183908045977,0.0697278911564626,0.3103448275862069,2,2,False,False,False,False,60.9
0.578544061302682,0.3554421768707481,0.5172413793103449,2,1,False,False,False,True,43.5
0.4508301404853129,0.074829931972789,0.4137931034482759,2,1,False,True,False,False,53.5
0.0702426564495529,0.4064625850340135,0.5344827586206896,2,1,False,False,True,False,53.7
0.5938697318007663,0.4455782312925169,0.3793103448275862,2,2,True,False,False,False,76.3
0.1494252873563218,0.1734693877551019,0.5344827586206896,0,1,False,False,True,False,40.1
1.0000000000000002,0.0731292517006801,0.913793103448276,1,0,True,False,False,False,78.9
0.0702426564495529,0.4149659863945576,0.8275862068965517,1,1,False,False,True,False,46.4
0.0676883780332056,0.5153061224489797,0.6034482758620688,0,2,False,True,False,False,40.8
0.7943805874840357,0.7414965986394557,0.4137931034482759,2,1,True,False,False,False,93.2
0.0932311621966794,0.7312925170068025,0.8620689655172412,1,0,False,False,True,False,56.1
0.4035759897828864,0.0612244897959183,0.3448275862068964,0,2,False,False,False,True,46.5
0.9374201787994892,0.4370748299319726,0.8965517241379312,1,0,False,False,False,True,78.7
0.7943805874840357,0.8503401360544216,0.1724137931034483,0,1,True,False,False,False,53.5
0.227330779054917,0.5986394557823127,0.2586206896551724,0,2,False,False,False,False,53.9
0.2464878671775223,0.8622448979591835,0.6034482758620688,0,1,True,False,False,False,51.2
0.5951468710089399,0.9608843537414964,0.7068965517241378,0,1,False,False,False,True,71.8
0.4865900383141763,0.3316326530612243,0.9310344827586208,2,0,False,False,True,False,75.1
0.1085568326947637,0.1258503401360543,0.4137931034482759,1,2,False,False,True,False,36.2
0.1519795657726692,0.074829931972789,0.4137931034482759,0,2,False,True,False,False,64.6
0.80970625798212,0.1190476190476189,0.0517241379310345,2,1,False,False,False,False,76.8
0.3422733077905491,0.685374149659864,0.689655172413793,2,0,False,True,False,False,71.5
0.8058748403575989,0.1122448979591836,0.793103448275862,1,2,False,False,True,False,72.8
0.1839080459770115,0.9608843537414964,0.0,0,1,False,False,True,False,30.4
0.602809706257982,0.66156462585034,0.6379310344827586,0,2,True,False,False,False,69.9
0.5057471264367815,0.964285714285714,0.2931034482758621,2,1,False,True,False,False,69.0
0.3231162196679438,0.5646258503401358,0.7586206896551725,1,0,False,False,False,True,61.3
0.611749680715198,0.1955782312925169,0.0517241379310345,0,2,False,False,False,False,61.0
0.1174968071519795,0.16156462585034,0.4827586206896553,2,2,False,False,False,True,32.5
0.8646232439335887,0.7738095238095235,0.879310344827586,0,0,True,False,False,False,89.1
0.7496807151979565,0.0,1.0,2,0,True,False,False,False,75.8
0.2835249042145594,0.8826530612244896,0.724137931034483,2,1,False,True,False,False,84.6
0.582375478927203,0.020408163265306,0.0689655172413793,2,2,False,False,False,True,67.2
0.9118773946360152,0.607142857142857,0.5517241379310344,2,0,True,False,False,False,87.4
0.421455938697318,0.3860544217687074,0.5344827586206896,2,2,True,False,False,False,66.9
0.3614303959131545,0.6139455782312924,0.4827586206896553,2,0,False,False,False,True,60.3
0.8058748403575989,0.7874149659863945,0.4655172413793104,1,2,True,False,False,False,68.1
0.0,0.1037414965986394,0.0,0,1,False,False,False,False,19.599
0.6909323116219668,0.95578231292517,0.689655172413793,1,1,False,False,True,False,78.6
0.210727969348659,0.596938775510204,0.6034482758620688,1,2,False,False,False,False,60.4
0.6985951468710089,0.379251700680272,0.5517241379310344,0,1,True,False,False,False,52.2
0.4367816091954023,0.988095238095238,0.724137931034483,0,2,False,False,True,False,39.6
0.0102171136653895,0.8180272108843536,0.5517241379310344,2,0,False,True,False,False,48.9
0.8825031928480205,0.1547619047619047,0.4310344827586206,1,0,False,False,False,True,62.7
0.5478927203065134,0.0799319727891155,0.3275862068965517,1,1,True,False,False,False,41.5
0.3103448275862069,0.9319727891156462,0.3965517241379311,0,1,False,False,False,True,42.9
0.7088122605363985,0.5867346938775508,0.5172413793103449,2,0,True,False,False,False,68.2
0.4968071519795659,0.4625850340136053,0.3620689655172414,2,0,False,False,False,False,50.7
0.0255427841634738,0.0680272108843537,0.4310344827586206,1,0,True,False,False,False,47.9
0.6538952745849298,0.542517006802721,0.6379310344827586,1,2,False,False,False,False,83.0
0.9808429118773946,0.2670068027210883,0.5517241379310344,0,2,False,False,True,False,68.5
0.2171136653895274,0.1870748299319727,0.4310344827586206,0,2,False,False,True,False,56.1
0.8710089399744573,0.389455782312925,0.879310344827586,2,1,True,False,False,False,85.5
0.6245210727969348,0.0255102040816326,0.3448275862068964,1,2,False,False,True,False,44.7
0.0689655172413793,0.6003401360544218,0.2586206896551724,2,2,True,False,False,False,33.6
0.735632183908046,0.6241496598639453,0.3275862068965517,1,2,False,False,False,True,87.6
0.4406130268199233,0.6989795918367345,0.6206896551724138,2,2,False,False,True,False,66.9
0.8007662835249042,0.0136054421768706,0.0,1,1,True,False,False,False,47.7
0.6398467432950191,0.1683673469387754,0.3620689655172414,2,1,False,False,False,False,63.1
0.0,0.7772108843537413,0.0344827586206897,2,1,False,True,False,False,35.3
0.1187739463601532,0.5765306122448979,0.793103448275862,0,0,False,False,False,False,55.1
0.3499361430395913,0.0,0.3620689655172414,2,2,False,False,True,False,48.6
0.4814814814814815,0.7346938775510201,0.1551724137931035,2,1,False,True,False,False,66.9
0.942528735632184,0.4149659863945576,0.5000000000000001,1,0,False,False,False,False,93.6
0.8301404853128991,0.258503401360544,0.3620689655172414,2,0,True,False,False,False,62.4
0.8084291187739464,0.760204081632653,0.9482758620689654,2,0,False,True,False,False,87.8
0.541507024265645,0.357142857142857,0.6724137931034483,1,2,False,False,True,False,76.2
0.0842911877394635,0.4523809523809523,0.4827586206896553,2,1,False,False,True,False,40.6
0.7522349936143039,0.86734693877551,0.9827586206896554,0,0,False,False,True,False,64.7
0.0779054916985951,0.1428571428571428,0.7413793103448277,0,2,True,False,False,False,19.6
0.0830140485312899,0.5663265306122449,0.1896551724137931,2,2,False,True,False,False,48.5
0.2503192848020434,0.0952380952380952,0.4655172413793104,2,1,False,True,False,False,62.3
0.9323116219667944,0.988095238095238,0.5000000000000001,2,0,True,False,False,False,78.3
0.756066411238825,0.3078231292517006,0.9310344827586208,0,1,False,True,False,False,70.0
0.0676883780332056,0.9183673469387752,0.5517241379310344,0,0,True,False,False,False,19.599
0.9284802043422732,0.3639455782312923,0.689655172413793,1,1,False,False,True,False,85.3
0.7905491698595146,0.8537414965986392,0.1551724137931035,2,0,False,False,False,True,69.3
0.6066411238825031,0.7704081632653061,0.3965517241379311,2,1,False,False,True,False,82.3
0.1200510855683269,0.2278911564625849,0.1724137931034483,1,0,False,False,False,True,34.2
0.3167305236270754,0.649659863945578,0.4482758620689656,2,1,True,False,False,False,52.6
0.29757343550447,0.2278911564625849,0.879310344827586,2,2,True,False,False,False,51.3
0.6436781609195402,0.0085034013605441,0.8620689655172412,2,2,False,False,False,False,80.1
0.5900383141762452,0.2959183673469386,0.1379310344827587,0,0,True,False,False,False,41.9
0.2733077905491699,0.714285714285714,0.4137931034482759,2,1,False,False,False,True,54.8
0.3077905491698595,0.1717687074829931,0.9655172413793102,1,2,False,False,False,True,73.6
0.5197956577266922,0.6309523809523809,0.1206896551724138,1,0,False,False,False,False,53.1
0.8531289910600255,0.7704081632653061,0.1379310344827587,2,0,False,False,False,True,100.0
0.1187739463601532,0.3061224489795917,0.086206896551724,2,1,False,False,False,True,49.6
0.7318007662835249,0.0935374149659863,0.5172413793103449,1,0,True,False,False,False,56.5
1.0000000000000002,0.5986394557823127,1.0,1,1,False,False,False,True,82.6
0.756066411238825,0.1241496598639454,0.8965517241379312,1,2,True,False,False,False,66.7
0.4406130268199233,0.0,0.2068965517241379,2,1,False,False,True,False,71.8
0.7369093231162196,0.1224489795918366,0.810344827586207,0,0,False,False,False,True,47.3
0.8697318007662834,0.2619047619047618,0.0172413793103449,1,1,False,False,False,False,66.5
0.7752234993614304,0.6802721088435373,0.6034482758620688,2,1,False,False,False,False,86.3
0.0025542784163473,0.3299319727891154,0.879310344827586,1,1,False,False,False,False,35.2
0.123882503192848,0.9268707482993196,0.3448275862068964,1,1,True,False,False,False,49.9
0.0996168582375479,0.7465986394557822,0.3793103448275862,0,2,False,False,True,False,41.4
0.0217113665389527,0.9965986394557822,0.6551724137931035,1,0,False,False,False,False,47.4
0.7203065134099617,0.6683673469387754,0.879310344827586,2,0,False,True,False,False,76.6
0.2630906768837803,0.0119047619047617,0.5517241379310344,1,2,False,False,True,False,43.6
0.7279693486590039,0.1411564625850339,0.9482758620689654,1,0,False,False,True,False,74.8
0.6704980842911877,0.2653061224489795,0.5862068965517241,1,2,True,False,False,False,57.9
0.524904214559387,0.7074829931972788,0.3448275862068964,1,1,False,False,False,True,73.2
0.0510855683269476,0.6479591836734693,0.8620689655172412,0,0,False,False,True,False,49.1
0.301404853128991,0.1989795918367345,0.8275862068965517,0,0,False,False,False,False,53.6
0.0178799489144316,0.7023809523809523,0.6551724137931035,2,1,False,True,False,False,67.7
0.9195402298850576,0.2738095238095237,0.1206896551724138,2,1,False,False,False,False,96.9
0.3052362707535122,0.671768707482993,0.0,2,2,False,True,False,False,48.3
0.0868454661558109,0.3061224489795917,0.0344827586206897,0,2,False,False,False,True,19.599
0.0,0.2040816326530611,0.2413793103448276,2,1,False,False,False,False,30.6
0.6143039591315452,0.4948979591836733,0.2241379310344828,0,2,False,False,True,False,67.1
0.6245210727969348,0.9897959183673468,0.6206896551724138,1,2,True,False,False,False,81.6
1.0000000000000002,0.649659863945578,0.4310344827586206,0,1,False,False,False,True,81.3
0.2848020434227331,0.3486394557823129,0.0172413793103449,2,1,True,False,False,False,55.9
0.037037037037037,0.518707482993197,0.879310344827586,0,2,False,False,False,False,37.8
0.7867177522349936,0.4370748299319726,0.6034482758620688,0,0,True,False,False,False,56.3
0.301404853128991,0.0221088435374148,0.3965517241379311,0,2,False,True,False,False,23.8
0.3282247765006386,0.6785714285714284,0.3793103448275862,1,1,True,False,False,False,74.1
0.91698595146871,0.1989795918367345,0.086206896551724,0,0,False,False,True,False,63.7
0.5772669220945083,0.5357142857142856,0.5172413793103449,0,0,False,False,False,False,72.7
0.3984674329501916,0.0629251700680271,1.0,0,1,False,False,False,True,41.1
0.9604086845466157,0.7959183673469388,0.5172413793103449,0,2,True,False,False,False,97.2
0.260536398467433,0.0068027210884352,0.0,2,1,False,False,False,False,34.7
0.0114942528735632,0.3180272108843536,0.6206896551724138,0,1,False,False,False,True,33.2
0.2260536398467433,0.3809523809523809,0.0,2,1,False,True,False,False,47.2
0.0344827586206896,0.7772108843537413,0.9310344827586208,1,0,False,False,False,True,45.8
0.4061302681992337,0.9829931972789114,0.5172413793103449,0,0,False,True,False,False,59.7
0.8390804597701149,0.1853741496598638,0.689655172413793,0,1,False,False,True,False,69.9
0.9859514687100892,0.1309523809523808,0.879310344827586,2,0,True,False,False,False,61.4
0.7049808429118773,0.6241496598639453,0.793103448275862,1,2,False,False,False,False,80.1
0.9361430395913156,0.2108843537414965,0.5517241379310344,2,0,False,False,True,False,82.4
0.4074074074074074,0.0153061224489795,0.3965517241379311,2,2,False,False,True,False,71.9
0.2988505747126437,0.226190476190476,0.9310344827586208,1,1,False,True,False,False,44.5
0.1468710089399744,0.2295918367346938,0.0,0,1,False,True,False,False,39.0
0.5019157088122604,0.5527210884353739,0.3965517241379311,1,0,False,True,False,False,66.0
0.3243933588761175,0.4489795918367345,0.5000000000000001,0,0,False,False,True,False,44.2
0.0996168582375479,0.3299319727891154,0.879310344827586,1,0,False,True,False,False,56.0
0.942528735632184,0.2840136054421767,0.1551724137931035,2,0,False,False,False,False,78.2
0.1162196679438059,0.2636054421768706,0.7068965517241378,0,0,False,False,False,True,37.9
0.7458492975734354,0.8690476190476188,0.6724137931034483,0,0,False,False,False,True,68.8
0.0587484035759897,0.4591836734693875,0.9827586206896554,2,0,False,False,False,True,57.9
0.528735632183908,0.8622448979591835,0.879310344827586,0,0,False,False,False,True,55.9
0.6794380587484036,1.0,0.4827586206896553,0,2,False,True,False,False,83.7
0.2298850574712643,0.4948979591836733,0.086206896551724,0,0,False,False,False,False,29.8
0.0676883780332056,0.9370748299319728,0.8448275862068965,0,1,False,False,False,True,38.4
0.5964240102171137,0.1683673469387754,0.2413793103448276,2,0,False,False,False,True,71.1
0.6053639846743295,0.3061224489795917,0.7586206896551725,1,2,False,False,False,True,61.7
0.3090676883780332,0.66156462585034,0.5689655172413793,1,0,False,False,True,False,47.8
0.3742017879948914,0.2329931972789114,0.0344827586206897,2,2,True,False,False,False,63.9
0.0357598978288633,0.5935374149659862,0.0,2,0,False,False,False,False,37.7
0.2924648786717752,0.9064625850340136,0.1206896551724138,0,2,True,False,False,False,55.1
0.8914431673052362,0.9829931972789114,0.2586206896551724,0,2,True,False,False,False,82.8
0.1647509578544061,0.5357142857142856,0.2586206896551724,1,2,False,True,False,False,54.0
0.4674329501915709,0.7414965986394557,0.2068965517241379,0,2,False,False,True,False,66.2
0.6807151979565773,0.6054421768707483,0.879310344827586,1,0,False,False,False,False,80.2
0.80970625798212,0.4183673469387754,0.5344827586206896,1,1,False,False,True,False,52.8
0.0727969348659003,0.3537414965986394,0.103448275862069,2,0,False,True,False,False,37.4
0.5938697318007663,0.6156462585034013,0.086206896551724,2,1,True,False,False,False,62.9
0.6309067688378033,0.3418367346938775,0.5862068965517241,1,2,True,False,False,False,55.2
0.1915708812260536,0.7534013605442176,0.6724137931034483,1,0,True,False,False,False,19.599
0.0217113665389527,0.1190476190476189,0.724137931034483,0,0,False,False,True,False,19.599
0.8518518518518519,0.7227891156462583,0.6551724137931035,0,0,True,False,False,False,88.8
0.4393358876117497,0.5119047619047619,0.6379310344827586,2,2,False,False,True,False,71.1
0.0523627075351213,0.0731292517006801,0.793103448275862,2,1,False,False,False,True,44.9
0.5798212005108556,0.846938775510204,0.0689655172413793,2,0,False,True,False,False,72.8
0.3754789272030651,0.5510204081632653,0.6551724137931035,2,0,False,True,False,False,75.4
0.0715197956577267,0.7397959183673466,0.1724137931034483,2,1,False,False,False,True,47.7
0.2835249042145594,0.1156462585034012,0.1896551724137931,1,0,True,False,False,False,40.7
0.3231162196679438,0.1479591836734692,0.7758620689655172,1,2,False,False,False,True,47.6
0.5772669220945083,0.8860544217687074,1.0,2,2,True,False,False,False,85.9
0.4022988505747126,0.4659863945578231,0.3103448275862069,1,1,False,False,False,False,59.5
0.0996168582375479,0.2925170068027209,0.5172413793103449,2,0,False,False,False,True,45.1
0.6385696040868455,0.518707482993197,0.7068965517241378,1,2,False,True,False,False,86.0
0.7343550446998722,0.3690476190476188,0.9655172413793102,1,1,False,False,True,False,74.9
0.5083014048531289,0.9829931972789114,0.6551724137931035,2,0,False,False,False,True,78.5
0.0549169859514687,0.1904761904761903,0.7068965517241378,0,1,False,False,False,False,37.7
0.0957854406130268,0.5306122448979591,0.2758620689655173,2,2,False,False,False,True,52.3
0.9553001277139208,0.3282312925170068,0.3620689655172414,2,2,False,False,False,True,89.0
0.1826309067688378,0.1581632653061223,0.913793103448276,0,0,False,False,False,True,20.4
0.3039591315453384,0.685374149659864,0.0344827586206897,2,1,True,False,False,False,35.9
0.6922094508301405,0.129251700680272,0.5517241379310344,0,2,False,False,False,True,70.5
0.7982120051085568,0.270408163265306,0.1206896551724138,0,2,True,False,False,False,65.7
0.9208173690932312,0.4863945578231292,0.0344827586206897,0,0,False,False,True,False,64.9
0.3933588761174968,0.4217687074829932,0.1379310344827587,0,1,False,False,False,True,40.1
1.0000000000000002,0.9183673469387752,0.4655172413793104,0,1,False,False,False,False,93.3
0.0957854406130268,0.6547619047619044,0.6206896551724138,1,2,False,False,False,False,66.5
0.8339719029374202,0.0612244897959183,0.1551724137931035,2,2,False,False,False,True,66.1
0.2681992337164751,0.1360544217687074,0.5172413793103449,1,1,False,True,False,False,44.3
0.9476372924648788,0.5884353741496597,0.9827586206896554,1,1,False,False,False,False,90.4
0.8773946360153256,0.2193877551020406,0.5344827586206896,1,1,False,False,False,True,85.2
0.7688378033205618,0.1887755102040815,0.0517241379310345,0,1,True,False,False,False,66.4
0.6066411238825031,0.9982993197278908,0.2413793103448276,2,2,False,False,False,True,100.0
0.2094508301404853,0.714285714285714,0.0172413793103449,0,0,True,False,False,False,38.5
0.4623243933588761,0.2976190476190475,0.5862068965517241,2,0,True,False,False,False,55.8
0.0255427841634738,0.0187074829931972,0.8965517241379312,0,0,False,False,True,False,29.2
0.7151979565772668,0.8010204081632653,0.793103448275862,2,0,False,False,False,False,79.7
0.1085568326947637,0.5782312925170066,0.0344827586206897,2,0,False,False,True,False,49.7
0.2541507024265645,0.3078231292517006,0.793103448275862,0,0,False,False,False,True,38.7
0.2401021711366538,0.5272108843537413,0.5172413793103449,1,1,False,False,False,True,56.7
0.7943805874840357,0.9047619047619044,0.8620689655172412,0,0,False,False,False,False,78.9
0.3997445721583653,0.0544217687074828,0.3965517241379311,1,0,False,True,False,False,42.9
0.5363984674329502,0.7363945578231292,0.3965517241379311,0,0,True,False,False,False,60.8
0.2030651340996168,0.8707482993197277,1.0,1,2,True,False,False,False,66.5
0.3307790549169859,0.5204081632653061,0.3448275862068964,2,0,False,True,False,False,52.3
0.5134099616858236,0.9710884353741496,0.1896551724137931,0,1,False,True,False,False,76.5
0.1877394636015326,0.226190476190476,0.9827586206896554,2,2,False,False,False,True,54.9
0.6947637292464878,0.726190476190476,0.913793103448276,0,1,False,False,False,True,76.9
0.4482758620689655,0.4234693877551019,0.103448275862069,1,2,False,True,False,False,46.9
0.9948914431673052,0.3758503401360544,0.2068965517241379,1,2,False,False,False,False,74.9
0.2413793103448276,0.639455782312925,0.8620689655172412,1,1,False,False,True,False,46.4
0.3946360153256705,0.6122448979591835,0.2068965517241379,0,2,True,False,False,False,61.1
0.9348659003831418,0.3639455782312923,0.3103448275862069,1,2,False,False,False,True,82.7
0.8952745849297573,0.3724489795918366,0.3448275862068964,2,1,True,False,False,False,96.0
0.4840357598978289,0.4795918367346936,0.3275862068965517,0,2,False,False,False,False,60.6
0.1162196679438059,1.0,0.2241379310344828,1,2,False,False,False,False,64.7
0.4074074074074074,0.8044217687074828,0.1724137931034483,1,1,False,True,False,False,53.3
0.5900383141762452,0.3639455782312923,0.3620689655172414,1,0,True,False,False,False,68.8
0.2490421455938697,0.3605442176870745,0.5172413793103449,2,0,True,False,False,False,42.4
0.1851851851851852,0.9047619047619044,0.0,0,2,True,False,False,False,57.9
0.5325670498084291,0.7857142857142856,0.0172413793103449,1,1,False,False,False,False,73.4
0.1698595146871009,0.6564625850340136,0.5517241379310344,2,1,False,False,False,False,57.1
0.8837803320561941,0.7176870748299318,0.1724137931034483,0,1,False,True,False,False,68.4
0.0651340996168582,0.0476190476190475,0.1551724137931035,1,0,False,True,False,False,32.9
0.9987228607918264,0.0850340136054421,0.0517241379310345,1,2,False,False,False,True,70.3
0.5389527458492975,0.3112244897959182,0.810344827586207,2,1,False,False,False,False,54.0
